text,label
Find me a taxi to Grand Concourse from Giant Eagle,1
I need a ride from East Liberty to Stack'd for 4,1
Get me an Uber to Avalon Social from Masala House at 06:45 PM,1
I need an Uber to Napoli's Pizzeria from Taco Bell at 07:45 PM,1
Book me a cab from Subway to Mario's for 2,1
Can you arrange a cab from Pizza Palermo to Pittsburgh International Airport,1
Find me a taxi to South Side from PNC Park for 2,1
"Find me an Uber to Masala House from Target, East Liberty for 4",1
Find me an Uber from Lawrenceville to South Side for 4,1
Find me a taxi to Carnegie Mellon University from Oakland for 4,1
"Get me an Uber to Shadyside from Chipotle, Forbes Avenue",1
Book me a cab from Barcelona Wine Bar to Avalon Social at 11:45 PM,1
Get me an Uber from McDoland's to Giant Eagle at 04:45 PM,1
Find me a taxi from Root's Natiral Kitchen to Market Square for 5,1
Arrange an Uber from UPitt to Noodlehead for 1,1
Book me an Uber from Trader Joes to Oakland,1
Arrange an Uber from Highland Park to Market Square,1
Set up a cab ride to Taco Bell from Kennywood for 1,1
Book me a cab to GreatClips from Reva for 3,1
Can you arrange a cab to Alta Via from Wendys at 10:45 PM,1
"Find me an Uber to Chipotle, Forbes Avenue from Wendys at 01:45 AM",1
Can you arrange a cab from Trader Joes to South Side for 1,1
Find me an Uber to PNC Park from Stack'd,1
Set up a cab ride from Reva to Grand Concourse at 09:45 PM,1
I need a ride to McDoland's from Trader Joes for 4,1
"Book me an Uber from Chipotle, Forbes Avenue to Lawrenceville for 4",1
Can you arrange a cab to South Side Flats from KFC at 07:45 PM,1
Set up a cab ride to The Taste of India from McDoland's at 07:45 PM,1
Book me a cab from Noodlehead to The Taste of India,1
Arrange an Uber from Five Guys to Waterfront at 02:45 AM,1
"Get me an Uber to Chipotle, East Liberty from Kennywood for 2",1
Book me an Uber to University of Pittsburgh from Grand Concourse,1
I need an Uber from Masala House to Taco Bell for 3,1
Find me an Uber to GreatClips from Grand Concourse at 10:45 PM,1
I need an Uber to Squirrel Hill from Highland Park,1
Arrange an Uber from KFC to Kennywood for 2,1
Book me a cab to Highland Park from Barcelona Wine Bar for 5,1
Book me an Uber to Waterfront from Mario's at 07:45 PM,1
Book me an Uber from Downtown Pittsburgh to Trader Joes for 4,1
I need a ride from Root's Natiral Kitchen to McDoland's for 4,1
"Get me an Uber to The Taste of India from Target, East Liberty",1
Book me an Uber to Giant Eagle from Root's Natiral Kitchen for 5,1
Arrange an Uber from Trader Joes to Mario's,1
Set up a cab ride to Kennywood from Squirrel Hill,1
Can you arrange a cab to Pittsburgh International Airport from North Shore,1
Book me a cab from KFC to Wendys,1
I need an Uber to Avalon Social from Walmart for 1,1
Arrange an Uber from Waterfront to Reva,1
Find me an Uber to Lawrenceville from McD for 4,1
"Find me a taxi from Chipotle, East Liberty to Walmart at 03:45 PM",1
"Find me a taxi from Chipotle, East Liberty to Grand Concourse at 03:45 PM",1
Find me an Uber from PNC Park to Five Guys,1
Get me an Uber to Alta Via from Subway at 12:45 AM,1
"Book me a cab to CMU from Chipotle, East Liberty at 05:45 PM",1
Can you arrange a cab to Trader Joes from Shadyside for 6,1
I need a ride from Carnegie Mellon University to Highland Park for 4,1
Book me a cab to Pizza Palermo from Lawrenceville for 2,1
Get me an Uber from Murray Avenue Grill to University of Pittsburgh for 6,1
Arrange an Uber to CMU from Pittsburgh International Airport for 6,1
Can you arrange a cab to Grand Concourse from North Shore for 4,1
Get me an Uber from East Liberty to Root's Natiral Kitchen for 2,1
Can you arrange a cab to The Taste of India from Murray Avenue Grill for 3,1
Arrange an Uber to Costco from East Liberty,1
I need a ride from Murray Avenue Grill to Reva,1
Book me a cab from Lawrenceville to UPitt for 1,1
I need an Uber to Noodlehead from Waterfront for 2,1
I need an Uber from South Side Flats to South Side for 5,1
"Find me a taxi from Chipotle, East Liberty to KFC for 1",1
Arrange an Uber from Avalon Social to GreatClips for 5,1
Find me a taxi from Walmart to Grand Concourse,1
Book me a cab to North Shore from Barcelona Wine Bar for 1,1
I need an Uber to South Side Flats from Waterfront,1
"I need a ride to Subway from Chipotle, East Liberty for 6",1
Arrange an Uber from Downtown Pittsburgh to Point State Park,1
Book me a cab to KFC from Subway at 09:45 PM,1
Find me a taxi to Barcelona Wine Bar from UPitt for 4,1
Find me an Uber to Trader Joes from Noodlehead at 02:45 AM,1
"Find me an Uber to Target, East Liberty from Squirrel Hill for 2",1
Book me a cab to KFC from Avalon Social at 09:45 PM,1
"I need a ride to Mario's from Target, East Liberty at 06:45 PM",1
Find me an Uber to Trader Joes from Five Guys for 5,1
Set up a cab ride from Highland Park to South Side for 2,1
I need a ride to CMU from Wendys for 1,1
Get me an Uber to Mario's from Grand Concourse,1
Can you arrange a cab from Napoli's Pizzeria to Murray Avenue Grill for 6,1
Set up a cab ride to East Liberty from Oakland,1
Find me an Uber from Kennywood to Costco for 2,1
Get me an Uber to Squirrel Hill from Reva for 2,1
Book me an Uber from Pizza Palermo to Five Guys for 4,1
I need an Uber to Five Guys from Market Square for 6,1
Arrange an Uber from Market Square to Stack'd,1
Set up a cab ride from Market Square to University of Pittsburgh at 01:45 AM,1
Can you arrange a cab from East Liberty to GreatClips at 08:45 PM,1
Set up a cab ride to South Side Flats from Napoli's Pizzeria at 10:45 PM,1
Find me a taxi to KFC from GreatClips for 4,1
Arrange an Uber from Lawrenceville to PNC Park for 2,1
Arrange an Uber to East Liberty from UPitt at 05:45 PM,1
I need a ride to Squirrel Hill from Lawrenceville,1
Arrange an Uber to Costco from Downtown Pittsburgh,1
I need a ride to Root's Natiral Kitchen from Lawrenceville,1
I need a ride from Oakland to Downtown Pittsburgh for 4,1
Arrange an Uber to Lawrenceville from Kennywood,1
Book me an Uber from Taco Bell to Pizza Palermo at 10:45 PM,1
Can you arrange a cab to Five Guys from GreatClips,1
Book me a cab to South Side Flats from Kennywood,1
Book me an Uber to UPitt from Five Guys for 6,1
"Arrange an Uber from Target, East Liberty to South Side Flats",1
Get me an Uber from GreatClips to Market Square for 5,1
I need an Uber from Noodlehead to South Side for 3,1
"I need an Uber from Chipotle, Forbes Avenue to Chipotle, East Liberty for 2",1
Get me an Uber to Oakland from South Side Flats for 2,1
Book me an Uber from Oakland to Masala House for 1,1
"Find me an Uber from Chipotle, East Liberty to The Taste of India for 3",1
Book me a cab from Reva to Carnegie Mellon University for 5,1
I need a ride from The Taste of India to Carnegie Mellon University,1
Arrange an Uber to Highland Park from Five Guys at 04:45 PM,1
Set up a cab ride to Shadyside from Mario's for 4,1
Book me a cab to Highland Park from CMU,1
Find me an Uber from Masala House to Pittsburgh International Airport for 2,1
Set up a cab ride to Barcelona Wine Bar from KFC,1
Can you arrange a cab to Giant Eagle from Shadyside for 4,1
Set up a cab ride from Noodlehead to Reva,1
I need an Uber from UPitt to Squirrel Hill at 01:45 AM,1
Find me an Uber to Avalon Social from Pittsburgh International Airport,1
I need an Uber from Reva to Pittsburgh International Airport at 09:45 PM,1
Arrange an Uber to McDoland's from Oakland for 3,1
Book me a cab from Murray Avenue Grill to Kennywood at 01:45 AM,1
Book me an Uber from East Liberty to Wendys at 11:45 PM,1
Find me an Uber to KFC from Reva,1
Get me an Uber to Lawrenceville from Root's Natiral Kitchen,1
Can you arrange a cab from GreatClips to Wendys,1
Book me a cab to Subway from Avalon Social at 05:45 PM,1
Get me an Uber from Pizza Palermo to Avalon Social at 09:45 PM,1
"I need a ride to Grand Concourse from Chipotle, Forbes Avenue",1
Arrange an Uber to Murray Avenue Grill from Carnegie Mellon University at 07:45 PM,1
Book me a cab from Giant Eagle to UPitt at 01:45 AM,1
Book me an Uber to Oakland from Carnegie Mellon University for 1,1
Find me an Uber from Trader Joes to Giant Eagle for 5,1
I need a ride to Subway from University of Pittsburgh for 1,1
Book me an Uber to Costco from Shadyside for 2,1
Book me an Uber to Grand Concourse from CMU for 4,1
"Get me an Uber from Oakland to Target, East Liberty at 09:45 PM",1
I need a ride from GreatClips to Pizza Palermo for 1,1
Arrange an Uber to Mario's from Barcelona Wine Bar at 04:45 PM,1
Get me an Uber from Kennywood to East Liberty for 2,1
"Can you arrange a cab from Target, East Liberty to Chipotle, Forbes Avenue at 10:45 PM",1
Can you arrange a cab to KFC from North Shore for 1,1
Set up a cab ride from Napoli's Pizzeria to Trader Joes for 3,1
I need an Uber from Market Square to Mario's for 2,1
Get me an Uber to North Shore from Trader Joes at 11:45 PM,1
Can you arrange a cab to Costco from Napoli's Pizzeria at 10:45 PM,1
"Get me an Uber from Chipotle, Forbes Avenue to Pizza Palermo",1
"Get me an Uber to Target, East Liberty from Avalon Social for 6",1
Find me an Uber from Market Square.,1
Book me an Uber to Pittsburgh International Airport from KFC,1
Book me a cab to South Side from Shadyside at 08:45 PM,1
Arrange an Uber to Subway from Taco Bell,1
Book me a cab from Root's Natiral Kitchen to Noodlehead at 04:45 PM,1
Find me a taxi from North Shore to Trader Joes for 3,1
Can you arrange a cab from Carnegie Mellon University to Highland Park for 4,1
Set up a cab ride from Giant Eagle.,1
Find me a taxi from KFC to The Taste of India at 11:45 PM,1
Get me an Uber from Trader Joes to East Liberty for 4,1
"Find me an Uber from Napoli's Pizzeria to Chipotle, East Liberty for 2",1
Find me a taxi to Noodlehead from Avalon Social at 12:45 AM,1
I need a ride from GreatClips to McD at 07:45 PM,1
I need an Uber from Point State Park to McD,1
Set up a cab ride to Walmart from KFC for 5,1
Book me a cab from Stack'd to Shadyside for 2,1
I need a ride to Grand Concourse from GreatClips for 1,1
Set up a cab ride to CMU from Point State Park,1
Book me a cab to Barcelona Wine Bar from Squirrel Hill,1
I need an Uber to UPitt from Costco at 06:45 PM,1
Arrange an Uber to Masala House from Trader Joes for 3,1
Get me an Uber from CMU to PNC Park at 12:45 AM,1
Find me a taxi to Stack'd from Mario's,1
I need a ride from McD to Avalon Social for 3,1
Arrange an Uber from Oakland to Stack'd,1
Book me a cab to Subway from The Taste of India for 3,1
Find me a taxi to University of Pittsburgh from Napoli's Pizzeria for 5,1
I need an Uber from Avalon Social to University of Pittsburgh at 04:45 PM,1
"Find me a taxi to Target, East Liberty from Chipotle, East Liberty at 02:45 AM",1
Find me an Uber to Giant Eagle from Lawrenceville for 6,1
"Find me an Uber to Avalon Social from Chipotle, Forbes Avenue for 3",1
I need a ride to South Side Flats from Point State Park at 10:45 PM,1
Find me a taxi from Subway to South Side at 07:45 PM,1
Find me a taxi to North Shore from Walmart,1
Find me an Uber from PNC Park.,1
Find me an Uber from Barcelona Wine Bar to Point State Park for 1,1
Set up a cab ride from KFC to CMU for 2,1
Arrange an Uber to Giant Eagle from South Side Flats for 3,1
I need a ride to PNC Park from McDoland's for 1,1
I need a ride from Masala House to Wendys,1
Find me an Uber to North Shore from Taco Bell for 4,1
Can you arrange a cab to Mario's from The Taste of India for 2,1
Get me an Uber to Wendys from Oakland at 12:45 AM,1
Book me a cab from Root's Natiral Kitchen to The Taste of India at 12:45 AM,1
Arrange an Uber from Barcelona Wine Bar to UPitt for 5,1
I need a ride to Kennywood from Stack'd for 1,1
Find me an Uber from Giant Eagle to Carnegie Mellon University,1
Can you arrange a cab from Point State Park to Downtown Pittsburgh,1
Book me a cab to University of Pittsburgh from Highland Park for 1,1
Book me an Uber from Walmart to Highland Park for 1,1
Book me an Uber from Carnegie Mellon University to Shadyside,1
Set up a cab ride from Taco Bell to GreatClips at 10:45 PM,1
Find me an Uber from Highland Park to Five Guys for 4,1
"Arrange an Uber from Chipotle, Forbes Avenue to Market Square for 5",1
Book me a cab to Waterfront from Stack'd for 2,1
I need an Uber to McDoland's from PNC Park,1
Book me a cab to Masala House from Squirrel Hill at 12:45 AM,1
Set up a cab ride to Costco from UPitt,1
I need a ride to Squirrel Hill from Oakland,1
Get me an Uber from Grand Concourse to Trader Joes for 4,1
Book me an Uber to Mario's from Pizza Palermo,1
Set up a cab ride to Kennywood from Napoli's Pizzeria for 4,1
Get me an Uber from Pizza Palermo to Stack'd,1
I need a ride to Alta Via from McD at 06:45 PM,1
Book me a cab from Noodlehead to Mario's for 2,1
"Can you arrange a cab to East Liberty from Chipotle, Forbes Avenue for 6",1
Find me an Uber to Stack'd from Lawrenceville for 3,1
Find me a taxi from Lawrenceville to Reva for 4,1
Book me an Uber to Pittsburgh International Airport from South Side Flats for 6,1
"Can you arrange a cab from Target, East Liberty to Root's Natiral Kitchen for 6",1
I need an Uber to Point State Park from Carnegie Mellon University for 3,1
Book me a cab to The Taste of India from UPitt for 3,1
Set up a cab ride to South Side from Carnegie Mellon University at 09:45 PM,1
Book me an Uber to Lawrenceville from Trader Joes for 6,1
Arrange an Uber from Stack'd to McD for 1,1
Get me an Uber to Grand Concourse from GreatClips,1
I need an Uber from KFC to Noodlehead for 2,1
Find me a taxi to Avalon Social from East Liberty for 1,1
"Find me an Uber from Taco Bell to Target, East Liberty for 4",1
Find me a taxi to PNC Park from Carnegie Mellon University for 6,1
Can you arrange a cab to Costco from Shadyside,1
Can you arrange a cab to KFC from Carnegie Mellon University for 1,1
Can you arrange a cab to Napoli's Pizzeria from Mario's at 01:45 AM,1
I need an Uber to Pizza Palermo from Five Guys,1
I need a ride from Wendys to South Side Flats at 12:45 AM,1
I need a ride to Point State Park from Barcelona Wine Bar at 05:45 PM,1
I need an Uber to Avalon Social from Lawrenceville for 2,1
I need a ride from Alta Via to Napoli's Pizzeria for 2,1
"Find me a taxi to Target, East Liberty from UPitt",1
Book me an Uber to Pittsburgh International Airport from KFC for 6,1
Can you arrange a cab to Masala House from Kennywood for 3,1
Set up a cab ride to Barcelona Wine Bar from Squirrel Hill at 02:45 AM,1
Set up a cab ride to Pizza Palermo from Market Square at 08:45 PM,1
Find me an Uber to Pittsburgh International Airport from Point State Park,1
Set up a cab ride from South Side Flats to Carnegie Mellon University,1
"Book me a cab from Chipotle, Forbes Avenue to East Liberty for 3",1
Can you arrange a cab from Lawrenceville to Wendys for 3,1
Can you arrange a cab from Alta Via to Five Guys at 09:45 PM,1
I need an Uber to Taco Bell from Root's Natiral Kitchen,1
"Find me an Uber to Chipotle, Forbes Avenue from Stack'd for 4",1
Find me an Uber from South Side Flats to Taco Bell,1
I need an Uber to Grand Concourse from Costco,1
Get me an Uber from Squirrel Hill to Trader Joes for 6,1
Arrange an Uber from Murray Avenue Grill to Napoli's Pizzeria for 2,1
Arrange an Uber from KFC to Pittsburgh International Airport for 1,1
"Set up a cab ride from East Liberty to Chipotle, East Liberty for 1",1
Book me an Uber to KFC from Avalon Social at 12:45 AM,1
Set up a cab ride from Waterfront to Kennywood for 3,1
Find me a taxi to Carnegie Mellon University from Downtown Pittsburgh at 12:45 AM,1
Arrange an Uber from UPitt to Carnegie Mellon University for 3,1
Can you arrange a cab from Mario's to Downtown Pittsburgh,1
Book me a cab from Kennywood to Grand Concourse for 3,1
Find me a taxi from Reva to Squirrel Hill for 5,1
Can you arrange a cab from Grand Concourse to Masala House for 3,1
"Find me an Uber to Target, East Liberty from South Side Flats for 1",1
I need an Uber from South Side to Murray Avenue Grill for 2,1
Book me an Uber from Oakland to Murray Avenue Grill for 5,1
I need an Uber to Market Square from Downtown Pittsburgh at 09:45 PM,1
Can you arrange a cab to KFC from South Side Flats,1
Book me a cab to Pizza Palermo from McD for 2,1
Find me an Uber from Trader Joes to Root's Natiral Kitchen,1
Book me an Uber to Point State Park from Waterfront for 6,1
Get me an Uber to South Side Flats from Trader Joes for 2,1
Find me a taxi from Pittsburgh International Airport.,1
Find me an Uber from Root's Natiral Kitchen to Oakland for 4,1
Get me an Uber to Squirrel Hill from Oakland for 2,1
Find me an Uber to Market Square from Five Guys at 07:45 PM,1
Book me an Uber from Taco Bell to Shadyside at 03:45 PM,1
Find me an Uber to PNC Park from Wendys,1
Find me a taxi to Highland Park from Shadyside,1
Find me a taxi from PNC Park to North Shore for 5,1
Get me an Uber to Kennywood from Market Square,1
Book me an Uber to KFC from Market Square for 4,1
Book me a cab to Masala House from Waterfront for 3,1
I need a ride to GreatClips from UPitt,1
I need an Uber from Shadyside to Masala House for 3,1
Book me a cab to UPitt from PNC Park at 11:45 PM,1
Can you arrange a cab to Masala House from South Side,1
Set up a cab ride from Market Square to Avalon Social at 02:45 AM,1
Book me a cab to South Side from Murray Avenue Grill for 3,1
"Set up a cab ride from The Taste of India to Chipotle, Forbes Avenue for 3",1
Book me a cab to UPitt from Giant Eagle,1
Arrange an Uber to Subway from Downtown Pittsburgh at 10:45 PM,1
Book me an Uber to Napoli's Pizzeria from Alta Via for 6,1
Book me a cab from Walmart to Kennywood,1
Find me a taxi to Taco Bell from Mario's for 4,1
Set up a cab ride to UPitt from GreatClips for 4,1
Find me a taxi to Taco Bell from Subway,1
I need a ride from Mario's to South Side,1
Book me a cab from South Side to Root's Natiral Kitchen for 2,1
"Book me a cab from Stack'd to Chipotle, Forbes Avenue for 2",1
Find me a taxi from Highland Park to Wendys for 6,1
Arrange an Uber from Walmart to Five Guys for 6,1
Book me a cab from Mario's to Highland Park for 4,1
Book me a cab from North Shore to McD for 1,1
I need an Uber from Highland Park to Root's Natiral Kitchen at 07:45 PM,1
Set up a cab ride to Waterfront from Root's Natiral Kitchen for 3,1
Find me a taxi to Point State Park from North Shore for 2,1
I need a ride to Point State Park from Masala House,1
"Arrange an Uber to Chipotle, Forbes Avenue from Costco for 4",1
Find me an Uber from GreatClips to University of Pittsburgh for 5,1
Book me a cab from Alta Via to Squirrel Hill for 3,1
Book me a cab to Root's Natiral Kitchen from Waterfront at 04:45 PM,1
Find me an Uber to Pizza Palermo from Murray Avenue Grill for 2,1
Find me a taxi to Waterfront from Noodlehead at 04:45 PM,1
I need a ride to KFC from Point State Park for 5,1
Set up a cab ride to Kennywood from University of Pittsburgh,1
"Arrange an Uber to Chipotle, East Liberty from CMU at 03:45 PM",1
Find me an Uber from Carnegie Mellon University to Taco Bell for 4,1
"I need a ride from Chipotle, Forbes Avenue to Mario's",1
Book me an Uber from The Taste of India to Noodlehead,1
Arrange an Uber from Lawrenceville to South Side for 3,1
Book me an Uber to Shadyside from Napoli's Pizzeria,1
Arrange an Uber from Napoli's Pizzeria to University of Pittsburgh for 5,1
Find me an Uber to Pittsburgh International Airport from CMU at 09:45 PM,1
Book me a cab to Stack'd from Pizza Palermo for 1,1
Book me a cab from Carnegie Mellon University to North Shore for 3,1
Find me a taxi from University of Pittsburgh to Pittsburgh International Airport,1
"Set up a cab ride to GreatClips from Target, East Liberty",1
Book me an Uber from McDoland's to Wendys at 11:45 PM,1
Find me a taxi from Reva to Market Square for 2,1
Find me an Uber to Shadyside from Subway for 3,1
Book me a cab from Walmart to Squirrel Hill for 2,1
Get me an Uber to Root's Natiral Kitchen from Downtown Pittsburgh,1
I need an Uber to Mario's from East Liberty for 1,1
"Can you arrange a cab to Chipotle, East Liberty from Point State Park for 5",1
I need an Uber from Giant Eagle to Market Square for 5,1
"Find me an Uber to Chipotle, Forbes Avenue from Mario's at 02:45 AM",1
Book me a cab to The Taste of India from Grand Concourse,1
Find me a taxi to Market Square from McD for 3,1
I need a ride to PNC Park from CMU,1
Find me an Uber to GreatClips from PNC Park,1
"Arrange an Uber to Target, East Liberty from McD",1
Arrange an Uber to Stack'd from PNC Park for 1,1
Can you arrange a cab to Masala House from Shadyside at 12:45 AM,1
I need an Uber from Squirrel Hill to Reva for 4,1
"Book me a cab to Masala House from Chipotle, Forbes Avenue",1
Get me an Uber from Noodlehead to Grand Concourse for 5,1
Book me an Uber from Avalon Social to Reva for 2,1
Can you arrange a cab from Napoli's Pizzeria to University of Pittsburgh for 4,1
Book me an Uber from Grand Concourse to Pittsburgh International Airport,1
I need an Uber to Noodlehead from The Taste of India at 08:45 PM,1
Find me a taxi to KFC from Avalon Social for 3,1
Set up a cab ride from Mario's.,1
Find me a taxi to Five Guys from GreatClips for 2,1
Book me a cab from McDoland's to Subway at 02:45 AM,1
Can you arrange a cab from Reva to Stack'd for 4,1
Find me an Uber to University of Pittsburgh from GreatClips for 5,1
Find me a taxi from Shadyside to University of Pittsburgh for 3,1
I need an Uber to The Taste of India from Pittsburgh International Airport at 04:45 PM,1
Arrange an Uber to Napoli's Pizzeria from Carnegie Mellon University,1
Book me an Uber to South Side from East Liberty,1
Can you arrange a cab to Point State Park from Trader Joes for 2,1
Get me an Uber from Alta Via to Pittsburgh International Airport at 11:45 PM,1
"Get me an Uber to North Shore from Target, East Liberty",1
"Set up a cab ride from Kennywood to Chipotle, East Liberty",1
Book me an Uber from KFC to Trader Joes for 6,1
Get me an Uber from University of Pittsburgh to Market Square for 3,1
I need a ride to Alta Via from McD at 05:45 PM,1
Arrange an Uber from Wendys to Subway for 3,1
I need an Uber from South Side Flats to Root's Natiral Kitchen for 4,1
I need a ride to Walmart from Highland Park at 02:45 AM,1
"I need an Uber from Chipotle, East Liberty to KFC for 3",1
"I need an Uber from Stack'd to Chipotle, East Liberty at 05:45 PM",1
Find me a taxi to Carnegie Mellon University from North Shore at 08:45 PM,1
Book me a cab to Root's Natiral Kitchen from Walmart at 05:45 PM,1
Arrange an Uber from Giant Eagle to Subway at 09:45 PM,1
Book me a cab from Pizza Palermo to University of Pittsburgh for 3,1
Find me a taxi to Barcelona Wine Bar from Downtown Pittsburgh at 07:45 PM,1
"Set up a cab ride from Chipotle, Forbes Avenue to Reva at 02:45 AM",1
Get me an Uber to Market Square from Pizza Palermo for 2,1
Find me an Uber to McD from Barcelona Wine Bar at 02:45 AM,1
Find me a taxi from South Side to Squirrel Hill for 5,1
Book me a cab from GreatClips to The Taste of India for 3,1
"Book me an Uber from Chipotle, East Liberty to Kennywood for 4",1
I need an Uber to GreatClips from Giant Eagle,1
I need an Uber to The Taste of India from PNC Park at 09:45 PM,1
Find me an Uber to Wendys from South Side Flats for 4,1
Set up a cab ride to Pittsburgh International Airport from Giant Eagle at 10:45 PM,1
Find me an Uber from McDoland's to Lawrenceville for 2,1
I need an Uber from Mario's to McD for 3,1
I need an Uber from Mario's to Five Guys at 12:45 AM,1
I need an Uber to Point State Park from Alta Via,1
Find me an Uber to Subway from Walmart for 5,1
Book me a cab to Point State Park from Pittsburgh International Airport at 04:45 PM,1
Can you arrange a cab from Mario's to Downtown Pittsburgh for 1,1
I need an Uber to Reva from Napoli's Pizzeria for 5,1
Get me an Uber to Wendys from Carnegie Mellon University for 4,1
I need a ride to Masala House from Stack'd for 4,1
Find me an Uber to KFC from Highland Park for 5,1
Book me a cab from Point State Park to Noodlehead,1
Find me an Uber from Subway to Reva for 5,1
Book me a cab from UPitt to Market Square for 2,1
I need an Uber from Oakland to Stack'd,1
I need a ride from Murray Avenue Grill to Taco Bell for 4,1
Find me an Uber to Avalon Social from Costco,1
Can you arrange a cab from Avalon Social to Stack'd for 6,1
Find me a taxi from Costco to Pizza Palermo for 2,1
Can you arrange a cab to Point State Park from Napoli's Pizzeria at 01:45 AM,1
Can you arrange a cab to Barcelona Wine Bar from East Liberty,1
Can you arrange a cab to Root's Natiral Kitchen from Taco Bell,1
I need a ride to CMU from Mario's for 5,1
Find me a taxi to Avalon Social from Downtown Pittsburgh for 4,1
Book me an Uber to Carnegie Mellon University from Reva,1
Book me an Uber from Shadyside to The Taste of India for 1,1
Arrange an Uber to Trader Joes from Napoli's Pizzeria at 05:45 PM,1
Can you arrange a cab from Carnegie Mellon University to Reva at 01:45 AM,1
"Set up a cab ride from Target, East Liberty to The Taste of India at 06:45 PM",1
Find me an Uber from Point State Park to Stack'd at 05:45 PM,1
Find me a taxi to Five Guys from South Side at 07:45 PM,1
Arrange an Uber from Downtown Pittsburgh to Market Square for 6,1
Book me a cab to Masala House from McD for 3,1
"Find me an Uber from Market Square to Chipotle, East Liberty for 6",1
Book me an Uber from Mario's to Highland Park for 3,1
I need an Uber to Reva from Carnegie Mellon University for 5,1
Arrange an Uber to Point State Park from Alta Via for 6,1
I need an Uber from Downtown Pittsburgh to Five Guys,1
Set up a cab ride to Point State Park from Waterfront for 1,1
Get me an Uber to KFC from Market Square for 4,1
Find me an Uber to Grand Concourse from Kennywood at 01:45 AM,1
Can you arrange a cab from Lawrenceville to PNC Park at 01:45 AM,1
Find me an Uber from Pittsburgh International Airport to Stack'd,1
Can you arrange a cab from Downtown Pittsburgh to Carnegie Mellon University at 01:45 AM,1
Find me a taxi from Walmart to Waterfront at 07:45 PM,1
I need an Uber to The Taste of India from GreatClips at 08:45 PM,1
"I need a ride from The Taste of India to Chipotle, Forbes Avenue for 2",1
Book me a cab to PNC Park from Squirrel Hill at 07:45 PM,1
Book me a cab from Market Square to Napoli's Pizzeria for 5,1
Book me an Uber from Kennywood to Walmart,1
Arrange an Uber to Napoli's Pizzeria from Trader Joes for 2,1
Book me an Uber to Reva from Masala House for 2,1
Book me an Uber from Taco Bell to Masala House,1
Get me an Uber from Murray Avenue Grill to Squirrel Hill,1
I need an Uber from Wendys to Masala House for 1,1
Get me an Uber from Murray Avenue Grill to Avalon Social at 08:45 PM,1
Arrange an Uber from Taco Bell to Reva,1
Book me an Uber from Stack'd to Noodlehead for 5,1
I need a ride to University of Pittsburgh from Squirrel Hill for 6,1
Find me a taxi from Grand Concourse to South Side at 12:45 AM,1
Set up a cab ride from Wendys to University of Pittsburgh at 04:45 PM,1
Arrange an Uber to Alta Via from Wendys,1
I need an Uber to McDoland's from Oakland for 2,1
Find me a taxi to GreatClips from McD at 12:45 AM,1
I need an Uber from Alta Via to Costco,1
Find me a taxi to McDoland's from Pizza Palermo at 08:45 PM,1
Set up a cab ride from Market Square to UPitt at 12:45 AM,1
Can you arrange a cab to South Side from Walmart,1
Find me a taxi from Murray Avenue Grill to Napoli's Pizzeria for 6,1
Book me an Uber from Oakland to The Taste of India for 4,1
"Arrange an Uber to Target, East Liberty from Squirrel Hill for 4",1
Set up a cab ride from Root's Natiral Kitchen to Giant Eagle,1
Get me an Uber from South Side to East Liberty for 6,1
I need a ride to East Liberty from Barcelona Wine Bar at 03:45 PM,1
Set up a cab ride from University of Pittsburgh to Oakland for 5,1
Find me an Uber from Point State Park to Shadyside for 3,1
Can you arrange a cab from Root's Natiral Kitchen to Trader Joes,1
"I need an Uber from Chipotle, Forbes Avenue to Root's Natiral Kitchen at 05:45 PM",1
Find me an Uber to Noodlehead from South Side Flats for 5,1
Get me an Uber from University of Pittsburgh to Napoli's Pizzeria for 1,1
"Can you arrange a cab to Target, East Liberty from Five Guys at 08:45 PM",1
Find me a taxi to The Taste of India from Reva for 1,1
Arrange an Uber from Mario's to Oakland for 4,1
Arrange an Uber from Napoli's Pizzeria to Pizza Palermo at 07:45 PM,1
Arrange an Uber from University of Pittsburgh to McDoland's,1
"I need a ride to Barcelona Wine Bar from Chipotle, Forbes Avenue for 2",1
Set up a cab ride to Carnegie Mellon University from Squirrel Hill for 6,1
I need an Uber from Pittsburgh International Airport to South Side at 12:45 AM,1
Arrange an Uber from Alta Via to Shadyside for 5,1
"Find me an Uber to Chipotle, Forbes Avenue from The Taste of India",1
Arrange an Uber to Stack'd from Root's Natiral Kitchen for 6,1
I need an Uber from Barcelona Wine Bar to Alta Via for 1,1
Can you arrange a cab from Murray Avenue Grill to Mario's for 5,1
I need an Uber to Carnegie Mellon University from Giant Eagle for 4,1
Find me a taxi from Napoli's Pizzeria to Root's Natiral Kitchen,1
I need an Uber from Noodlehead to Point State Park for 2,1
Book me an Uber to Carnegie Mellon University from Murray Avenue Grill for 2,1
I need an Uber to Alta Via from Waterfront for 6,1
"Book me an Uber to GreatClips from Chipotle, East Liberty",1
I need a ride to The Taste of India from Grand Concourse for 3,1
Book me an Uber from Highland Park to Avalon Social,1
I need an Uber from Shadyside to McDoland's for 5,1
Get me an Uber from Highland Park to Noodlehead for 1,1
"Set up a cab ride from Target, East Liberty to North Shore for 2",1
I need an Uber to Waterfront from Noodlehead for 6,1
Find me a taxi to South Side Flats from KFC,1
Find me an Uber from Oakland to Giant Eagle for 2,1
